,movie_id,vote
56280,3823463,5
56281,3823476,30
56282,3823482,16
56283,3823545,5
56284,3823552,121
56285,3823610,184478
56286,3823611,187646
56287,3823688,7
56288,3823737,9
56289,3823742,22786
56290,3823809,119
56291,3823835,14
56292,3823850,5
56293,3823890,16
56294,3823904,7
56295,3823922,9
56296,3823994,11
56297,3825205,7
56298,3825546,6
56299,3823968,25
56300,3823979,27
56301,3824001,90
56302,3824032,8
56303,3824051,11
56304,3824072,54
56305,3824080,802
56306,3824108,11
56307,3824120,11
56308,3824129,9
56309,3824149,6
56310,3824164,8
56311,3824167,170
56312,3824168,225
56313,3824169,22
56314,3824508,8
56315,3825046,8
56316,3824206,21
56317,3824233,101
56318,3824240,5617
56319,3824243,41
56320,3824247,50
56321,3824253,10
56322,3824263,544
56323,3824275,5
56324,3824282,7
56325,3824321,5
56326,3824329,24
56327,3824339,17
56328,3824345,7
56329,3824353,1738
56330,3824371,10
56331,3824404,10
56332,3824422,295
56333,3824427,235
56334,3824430,5
56335,3824461,10
56336,3824476,172
56337,3824492,20
56338,3824498,10
56339,3824518,38
56340,3824521,5
56341,3824534,5
56342,3824541,22
56343,3824546,8
56344,3824574,66
56345,3824599,8
56346,3824606,8
56347,3824608,342
56348,3824662,7
56349,3824672,10
56350,3824680,5
56351,3824700,11
56352,3824750,5
56353,3824791,5
56354,3824794,101
56355,3824796,15
56356,3824810,110
56357,3824830,34
56358,3824832,20
56359,3824833,24
56360,3824841,43
56361,3824856,10
56362,3824900,12
56363,3824954,3024
56364,3824989,8
56365,3824994,260
56366,3824995,10
56367,3825002,189
56368,3825017,7
56369,3825080,6
56370,3825097,5
56371,3825108,17
56372,3825109,10
56373,3825121,11
56374,3825130,7
56375,3825157,34
56376,3825208,15
56377,3825214,358
56378,3825218,16
56379,3825220,215
56380,3825225,11
56381,3825252,6
56382,3825285,28
56383,3825296,8
56384,3825317,17
56385,3825323,28
56386,3825333,20
56387,3825348,16
56388,3825349,311
56389,3825371,11
56390,3825412,653
56391,3825427,21
56392,3825475,6
56393,3825493,31
56394,3825509,7
56395,3825519,10
56396,3825541,9
56397,3827435,78041
56398,3825568,7
56399,3825571,13
56400,3825580,7
56401,3825673,58
56402,3825711,5
56403,3825712,8
56404,3825758,8
56405,3825764,19
56406,3825798,5
56407,3825842,186
56408,3825881,5
56409,3825889,20
56410,3825910,17
56411,3825912,135
56412,3825913,46
56413,3825920,11
56414,3825940,28
56415,3825947,357
56416,3825950,65
56417,3825952,7764
56418,3825992,6
56419,3825993,168
56420,3826000,11
56421,3826003,4541
56422,3826023,13
56423,3826031,7
56424,3826046,20
56425,3826133,587
56426,3826182,27
56427,3826220,7
56428,3826249,32
56429,3826250,7
56430,3826254,41
56431,3826259,8
56432,3826263,6
56433,3826267,6433
56434,3826286,5
56435,3826301,7
56436,3826315,17
56437,3826338,1686
56438,3826339,11
56439,3826342,16
56440,3826362,34
56441,3826394,64
56442,3826417,22
56443,3826418,71
56444,3826419,36
56445,3826421,33
56446,3826433,18
56447,3826451,5
56448,3826452,8
56449,3826453,6
56450,3826461,9
56451,3826479,5
56452,3826534,8
56453,3826576,6
56454,3826618,15
56455,3826649,64
56456,3826686,173
56457,3826703,5
56458,3826760,11
56459,3826804,46
56460,3826809,10
56461,3826862,16
56462,3826911,9
56463,3826921,7
56464,3826925,10
56465,3826926,70256
56466,3826927,502
56467,3826930,20
56468,3826946,14
56469,3826947,252
56470,3826991,5
56471,3826997,600
56472,3827006,5
56473,3827021,11
56474,3827029,12
56475,3827087,114
56476,3827235,44
56477,3827131,9
56478,3827160,5
56479,3827188,20
56480,3827196,6
56481,3827201,11
56482,3827247,36140
56483,3827248,25
56484,3827264,10
56485,3827265,6
56486,3827269,124
56487,3827270,6
56488,3827289,6
56489,3827292,6
56490,3827293,15
56491,3827312,820
56492,3827334,148843
56493,3827467,5
56494,3827535,91
56495,3827550,456
56496,3827567,6
56497,3827617,6
56498,3827618,5
56499,3827627,15
56500,3827654,8
56501,3827656,15
56502,3827658,673
56503,3827670,47
56504,3827693,6
56505,3827742,10
56506,3827752,15
56507,3827756,5
56508,3827776,61
56509,3827778,7
56510,3827782,18
56511,3827783,83124
56512,3827784,34
56513,3827792,6
56514,3827793,7
56515,3827802,9
56516,3827803,10
56517,3827814,17
56518,3827820,38
56519,3827839,7
56520,3827914,15
56521,3827939,8
56522,3827967,12
56523,3828018,8
56524,3828036,32
56525,3828075,1068
56526,3828083,141
56527,3828102,159
56528,3828141,88
56529,3828235,9
56530,3828241,42
56531,3828255,65
56532,3828173,8
56533,3828185,53
56534,3828226,5
56535,3828306,9
56536,3828339,336
56537,3828342,48
56538,3828351,34
56539,3828354,42
56540,3828366,9
56541,3828374,5
56542,3828368,9
56543,3828396,26
56544,3828409,7
56545,3828466,11
56546,3828467,6
56547,3828479,105245
56548,3828485,6
56549,3828503,7
56550,3828507,8
56551,3828512,68
56552,3828529,26
56553,3828533,28
56554,3828535,7
56555,3828546,84
56556,3828585,54878
56557,3828613,12
56558,3828649,56
56559,3828651,10
56560,3828654,6
56561,3828673,8
56562,3828685,1077
56563,3828692,20
56564,3828760,5
56565,3828934,6
56566,3829019,117594
56567,3829024,288
56568,3829041,5
56569,3828861,9
56570,3828889,7
56571,3828901,16
56572,3828958,34
56573,3828999,31
56574,3829063,5
56575,3829064,28
56576,3829076,191
56577,3829101,5
56578,3829104,17
56579,3829108,1613
56580,3829152,10
56581,3829161,10
56582,3829166,42
56583,3829177,12
56584,3829198,269
56585,3829228,17
56586,3829242,12
56587,3829243,6
56588,3829246,13
56589,3829257,141
56590,3829260,14
56591,3829267,49
56592,3829268,17
56593,3829304,6
56594,3829313,1843
56595,3829329,54999
56596,3829338,64
56597,3829349,1920
56598,3829355,16
56599,3829362,468
56600,3829368,44
56601,3829375,1650
56602,3829386,29
56603,3829410,21
56604,3829415,41
56605,3829423,9
56606,3829446,6
56607,3829451,33
56608,3829459,15
56609,3829471,12
56610,3829473,806
56611,3829474,294
56612,3829535,11
56613,3829545,8
56614,3829550,2472
56615,3829582,114
56616,3829689,537
56617,3829693,14
56618,3829730,21
56619,3829812,6
56620,3829825,21
56621,3829845,15
56622,3829855,11
56623,3829866,1960
56624,3829871,21
56625,3829906,5
56626,3829907,5
56627,3829908,39
56628,3829933,9
56629,3829954,57
56630,3830008,579
56631,3830028,69
56632,3830107,21
56633,3830110,7
56634,3830235,26
56635,3830252,36
56636,3830279,3223
56637,3830287,322
56638,3830292,53
56639,3830344,798
56640,3830355,2051
56641,3830438,20
56642,3830440,128
56643,3830457,15
56644,3830622,5
56645,3830716,310
56646,3830746,8
56647,3830771,6
56648,3830776,9
56649,3830813,5
56650,3830861,15
56651,3830863,22
56652,3830891,127
56653,3830901,559
56654,3830926,14
56655,3830931,29
56656,3830954,8
56657,3830969,7
56658,3830989,45
56659,3830995,9
56660,3831014,8
56661,3831047,29
56662,3831195,113
56663,3831213,27
56664,3831210,183
56665,3831225,697
56666,3831260,48
56667,3831265,83
56668,3831281,5
56669,3831286,6
56670,3831311,6
56671,3831418,21
56672,3831373,17
56673,3831374,18
56674,3831403,8
56675,3831405,7
56676,3831406,14
56677,3831428,7
56678,3831441,36
56679,3831449,681
56680,3831541,38
56681,3831550,6
56682,3831583,11
56683,3831629,28
56684,3831644,23
56685,3831592,11
56686,3831593,6
56687,3831595,10
56688,3831636,803061
56689,3831658,9
56690,3831671,22
56691,3831673,8121
56692,3831676,333271
56693,3831682,5
56694,3831691,24
56695,3831696,17328
56696,3831730,16
56697,3831876,79
56698,3831877,6
56699,3831896,15
56700,3831919,1177
56701,3831733,14
56702,3831781,141653
56703,3831782,20085
56704,3831801,8
56705,3831842,23
56706,3831943,59
56707,3831952,12
56708,3832037,12
56709,3832041,7
56710,3832086,10
56711,3832115,5
56712,3832119,19
56713,3832120,250
56714,3832138,6
56715,3832153,276
56716,3832165,6
56717,3832166,609
56718,3832168,6
56719,3832173,18
56720,3832185,14
56721,3832200,58
56722,3832203,13
56723,3832207,14
56724,3832215,6
56725,3832227,18
56726,3832235,46
56727,3832228,10
56728,3832238,18
56729,3832243,48
56730,3832291,8
56731,3832308,6
56732,3832314,60738
56733,3832371,7
56734,3832390,8
56735,3832398,5
56736,3832403,15
56737,3832412,385
56738,3832415,39
56739,3832456,722
56740,3832481,38
56741,3832487,30
56742,3832503,11
56743,3832523,1411
56744,3832485,16
56745,3832788,189486
56746,3832796,52
56747,3832852,7
56748,3832856,16
56749,3832870,7
56750,3832905,5
56751,3832918,16
56752,3832929,13
56753,3832941,138
56754,3832957,11
56755,3832966,68
56756,3832977,26
56757,3832989,22
56758,3832993,11
56759,3833014,9
56760,3833022,19
56761,3833047,1262
56762,3833087,16
56763,3833118,8
56764,3833159,10
56765,3833168,5
56766,3833174,5
56767,3833181,146
56768,3833203,46
56769,3833252,79
56770,3833289,55
56771,3833294,11
56772,3833357,190
56773,3833367,6
56774,3833416,11
56775,3833452,1285
56776,3833475,65
56777,3833479,7
56778,3833492,68
56779,3833544,67
56780,3833547,442
56781,3833602,11
56782,3833620,11
56783,3833696,8
56784,3833736,12
56785,3833737,24
56786,3833739,879
56787,3833760,549
56788,3833820,30
56789,3833849,9
56790,3833873,5
56791,3833881,368
56792,3833895,1682
56793,3833902,268
56794,3833960,6
56795,3833830,11712
56796,3834028,14
56797,3834035,23
56798,3834062,156
56799,3834086,35170
56800,3834088,24
56801,3834097,48
56802,3834107,2220
56803,3834114,28
56804,3834116,5
56805,3834123,6
56806,3834126,102
56807,3834128,604
56808,3834142,21
56809,3834148,37
56810,3834151,190
56811,3834156,78
56812,3834192,14
56813,3710686,5
56814,3748401,6
56815,3762115,38
56816,3762315,78
56817,3774416,9
56818,3803009,6
56819,3803725,20
56820,3824409,21
56821,3827307,169
56822,3834208,61
56823,3834315,13
56824,3834583,9
56825,3834278,61
56826,3834279,510
56827,3834280,14
56828,3834333,6330
56829,3834359,444
56830,3834360,1062
56831,3834371,1445
56832,3834420,6
56833,3834425,100
56834,3834547,7
56835,3834594,24
56836,3834678,14
56837,3834679,28
56838,3834688,221
56839,3834744,203
56840,3834749,5
56841,3834753,11
56842,3834742,6
56843,3834796,69
56844,3834810,11
56845,3834892,23
56846,3834893,204
56847,3834951,5
56848,3834953,6
56849,3834968,13
56850,3834996,5
56851,3835022,24
56852,3835028,15
56853,3835029,11
56854,3835044,3902
56855,3835126,7
56856,3835144,5
56857,3835148,8
56858,3835180,10
56859,3835102,45
56860,3835224,8
56861,3835241,8
56862,3835264,21
56863,3835267,11
56864,3835239,19
56865,3835351,5
56866,3835354,503
56867,3835369,7
56868,3835405,97
56869,3835414,40
56870,3835435,10
56871,3835514,1716
56872,3835498,30
56873,3835500,86
56874,3835529,9
56875,3835292,16
56876,3835305,5
56877,3835314,146
56878,3835539,14
56879,3835552,39
56880,3835568,6184
56881,3835570,20
56882,3835597,1317
56883,3835617,5
56884,3835620,256
56885,3835642,17
56886,3835647,11
56887,3835649,10837
56888,3835650,7
56889,3835667,22
56890,3835672,23
56891,3835678,7
56892,3835701,10
56893,3835735,67
56894,3835822,8
56895,3835826,5
56896,3835835,6
56897,3835844,256
56898,3835868,57
56899,3835909,17260
56900,3835883,7
56901,3835896,11
56902,3835898,6
56903,3835923,18
56904,3835926,23
56905,3835933,239
56906,3835948,58
56907,3835964,14
56908,3835970,28
56909,3835989,20
56910,3836000,5
56911,3836041,2611
56912,3836123,13
56913,3836151,9
56914,3836178,8
56915,3836183,22
56916,3836209,9
56917,3836212,37
56918,3836216,34
56919,3836220,80
56920,3836224,44
56921,3836229,6
56922,3836245,5
56923,3836249,17
56924,3836272,63
56925,3836278,2210
56926,3836281,6
56927,3836305,31
56928,3836419,5
56929,3836450,5
56930,3836462,68
56931,3836487,15
56932,3836498,11
56933,3836500,7
56934,3836543,8
56935,3836556,157
56936,3836557,14
56937,3836599,9
56938,3836621,9
56939,3836623,19
56940,3836626,6
56941,3836641,12
56942,3836653,14
56943,3836680,5
56944,3836686,7
56945,3836691,7
56946,3836693,17
56947,3836694,78
56948,3836724,266
56949,3836787,19
56950,3836729,26
56951,3836765,12
56952,3836832,29
56953,3836843,6
56954,3836881,35061
56955,3836882,15656
56956,3836901,6
56957,3836915,22
56958,3836873,5
56959,3836888,253
56960,3836928,60
56961,3836939,6
56962,3836975,6
56963,3836995,785
56964,3836999,685
56965,3837008,23
56966,3837029,205
56967,3837033,7
56968,3837048,65
56969,3837056,23
56970,3837079,7
56971,3837085,20830
56972,3837095,18
56973,3837013,6
56974,3837168,58
56975,3837175,10
56976,3837178,15
56977,3837183,5
56978,3837184,225
56979,3837189,6
56980,3837226,6
56981,3837251,19
56982,3837256,7
56983,3837277,9
56984,3837298,5
56985,3837327,34
56986,3837340,194
56987,3837353,175
56988,3837357,76
56989,3837363,10
56990,3837368,66
56991,3837372,45
56992,3837384,10
56993,3837396,777
56994,3837438,53
56995,3837459,29
56996,3837485,6
56997,3837488,5
56998,3837529,10
56999,3837532,318
57000,3837609,8
57001,3837626,35
57002,3837636,6
57003,3837649,98
57004,3837685,105125
57005,3837781,13
57006,3837789,17
57007,3837794,60
57008,3837806,10
57009,3837838,6
57010,3837840,57
57011,3837865,7
57012,3837878,46
57013,3837879,9
57014,3837895,103
57015,3837909,6
57016,3837933,7
57017,3837940,9
57018,3837951,738
57019,3837993,31
57020,3838026,93
57021,3838088,15
57022,3838104,8
57023,3838115,7
57024,3838029,40
57025,3838034,44
57026,3838054,575
57027,3838083,8
57028,3838110,12
57029,3838116,5
57030,3838121,5
57031,3838122,63
57032,3838133,366
57033,3838138,52
57034,3838159,46
57035,3838164,7
57036,3838243,95
57037,3838258,188
57038,3838263,55631
57039,3838267,34
57040,3838268,14
57041,3838288,6
57042,3838293,7
57043,3837700,5
57044,3837702,38
57045,3837717,26
57046,3838191,315551
57047,3838227,6
57048,3838320,232
57049,3838352,11
57050,3838366,122
57051,3838371,57
57052,3838394,5
57053,3838431,27
57054,3838436,149530
57055,3838448,7
57056,3838450,6
57057,3838471,16
57058,3838474,26414
57059,3838476,50
57060,3838501,5
57061,3838533,8
57062,3838594,16
57063,3838624,240
57064,3838633,63
57065,3838649,8
57066,3838655,19
57067,3838683,14
57068,3838711,47
57069,3838723,27
57070,3838734,11
57071,3838771,5
57072,3837869,6
57073,3838262,18
57074,3838847,920
57075,3838848,610
57076,3838857,39
57077,3838863,300
57078,3838875,20
57079,3838894,11
57080,3838895,6
57081,3838906,10
57082,3838910,91
57083,3838913,92
57084,3838931,6
57085,3838939,145
57086,3838960,63
57087,3838972,6
57088,3838983,5
57089,3839009,5
57090,3839058,12
57091,3839080,5
57092,3838994,8
57093,3838996,7
57094,3839132,9
57095,3839147,258
57096,3839157,80
57097,3839158,1158
57098,3839168,1388
57099,3839171,545292
57100,3839172,8
57101,3839194,421800
57102,3839205,37
57103,3839210,30
57104,3839216,5
57105,3839242,50
57106,3839300,96
57107,3839364,1344
57108,3839423,5
57109,3839424,204
57110,3839426,7
57111,3839446,7
57112,3839320,13
57113,3839460,18
57114,3839506,6
57115,3839507,80
57116,3839525,299
57117,3839528,129
57118,3839539,603
57119,3839554,10
57120,3839605,8
57121,3839606,14
57122,3839612,73
57123,3839657,8
57124,3839693,22
57125,3839733,15
57126,3839788,5
57127,3839849,27
57128,3839912,13
57129,3839952,39
57130,3839953,12
57131,3839955,10
57132,3839960,30
57133,3839963,20
57134,3839962,6
57135,3839966,158
57136,3839967,93
57137,3839971,17
57138,3839972,75
57139,3840035,16
57140,3840102,12
57141,3840120,14
57142,3840123,116
57143,3840133,22
57144,3840138,16
57145,3840193,18
57146,3840201,6
57147,3840324,14
57148,3840352,10
57149,3840361,896
57150,3840362,6
57151,3840578,20
57152,3840609,20
57153,3840670,206
57154,3840685,9
57155,3840713,133
57156,3840716,48
57157,3840723,7
57158,3840725,6
57159,3840749,9
57160,3840401,8
57161,3840649,8
57162,3840782,19
57163,3840803,9
57164,3840807,9
57165,3840826,113
57166,3840841,7
57167,3840863,88
57168,3840889,5
57169,3840963,7
57170,3840968,186
57171,3840969,10
57172,3840974,19
57173,3841028,2352
57174,3841031,5
57175,3841078,9
57176,3841124,46
57177,3841131,12
57178,3841333,11
57179,3841625,25
57180,3841649,29
57181,3841168,94
57182,3841169,9
57183,3841171,7
57184,3841383,11
57185,3841384,5
57186,3841403,205
57187,3841424,9
57188,3841426,8
57189,3841454,8
57190,3841463,16
57191,3841481,7
57192,3841487,5
57193,3841532,11
57194,3841561,5
57195,3841595,37
57196,3841611,13
57197,3841613,15
57198,3841681,57
57199,3841695,176
57200,3841711,8
57201,3841705,17
57202,3841731,7
57203,3841840,10
57204,3841854,38
57205,3841856,69
57206,3841867,133
57207,3841871,36
57208,3841892,30
57209,3841964,12
57210,3842048,197
57211,3841952,12
57212,3842091,5
57213,3842184,184
57214,3842187,7
57215,3842188,3337
57216,3842189,10
57217,3842200,16339
57218,3842207,5
57219,3842219,32
57220,3842233,12
57221,3842235,7
57222,3842239,7
57223,3842247,12
57224,3842269,29
57225,3842278,14
57226,3842306,6
57227,3842308,190
57228,3842319,31
57229,3842324,8
57230,3842342,577
57231,3842358,2873
57232,3842408,60
57233,3842422,693
57234,3842445,414
57235,3842447,115
57236,3842457,100
57237,3842459,213
57238,3842489,568
57239,3842552,1471
57240,3842558,12195
57241,3842560,10
57242,3842580,63
57243,3842583,6
57244,3842585,241
57245,3842586,264
57246,3842597,111
57247,3842615,793
57248,3842660,7065
57249,3842684,21
57250,3842720,98
57251,3842731,14
57252,3842736,5
57253,3842737,12
57254,3842738,13
57255,3842748,15
57256,3842753,46
57257,3842763,5
57258,3842764,28
57259,3842780,6
57260,3842787,11
57261,3842847,94
57262,3842863,70
57263,3842871,6
57264,3842874,119
57265,3842879,20
57266,3842895,10
57267,3842918,749
57268,3842928,5
57269,3842943,13
57270,3842948,15
57271,3842952,52
57272,3842966,8
57273,3842967,27
57274,3842970,5
57275,3842974,16
57276,3843004,2007
57277,3843027,29
57278,3843049,274
57279,3843063,7
57280,3843114,6
57281,3843163,50
57282,3843235,1527
57283,3843255,15
57284,3843284,8
57285,3843301,11
57286,3843317,5
57287,3843298,171
57288,3843304,36
57289,3843401,9
57290,3843447,144
57291,3843465,142
57292,3843455,63
57293,3843470,32
57294,3843475,79
57295,3843501,11
57296,3843503,63
57297,3843543,6
57298,3843556,5
57299,3843546,11
57300,3843596,58
57301,3843584,38
57302,3843607,92
57303,3843611,5
57304,3843653,22
57305,3843696,12
57306,3843705,59
57307,3843792,1625
57308,3843807,13
57309,3843828,12
57310,3843830,39
57311,3843836,12
57312,3843847,100
57313,3843861,1565
57314,3843869,2349
57315,3843883,32
57316,3843893,748
57317,3843899,88
57318,3843912,24
57319,3843921,5
57320,3843973,10
57321,3843994,5
57322,3843995,244
57323,3844068,19
57324,3844112,7
57325,3844143,11
57326,3844197,45
57327,3844261,7
57328,3844282,5
57329,3844289,15
57330,3844315,272
57331,3844349,161
57332,3844356,186
57333,3844385,8
57334,3844409,38
57335,3844404,5
57336,3844428,85
57337,3844437,257
57338,3844513,5
57339,3844525,10
57340,3844548,26
57341,3844554,28
57342,3844592,43
57343,3844611,76
57344,3844597,7
57345,3844651,339
57346,3844679,6
57347,3844714,5
57348,3844723,5
57349,3844734,2973
57350,3844735,14
57351,3844752,13
57352,3844762,31
57353,3844813,15
57354,3844815,1063
57355,3844842,27
57356,3844780,8091
57357,3844781,16
57358,3844785,32
57359,3844875,6212
57360,3844891,22
57361,3844906,58
57362,3844925,8
57363,3844937,11204
57364,3844942,11
57365,3844975,18
57366,3844980,12
57367,3844988,40
57368,3845018,19
57369,3845029,57
57370,3845106,11
57371,3845151,7
57372,3845172,15
57373,3845173,59
57374,3845184,131
57375,3845241,332
57376,3845274,11
57377,3845277,2075
57378,3845273,16
57379,3845287,7
57380,3845317,28184
57381,3845353,7
57382,3845447,54
57383,3845450,209
57384,3845466,2650
57385,3845476,655
57386,3845492,155
57387,3845495,6
57388,3845496,252
57389,3845505,5
57390,3845506,261
57391,3845521,8
57392,3845528,6
57393,3845551,12
57394,3845558,21
57395,3845642,5
57396,3845646,274
57397,3845648,21
57398,3845651,12
57399,3845657,51
57400,3845661,7
57401,3845677,11
57402,3845713,212
57403,3845736,105
57404,3845027,14
57405,3845050,5
57406,3845058,29
57407,3845078,21
57408,3845388,9
57409,3845565,84
57410,3845586,7
57411,3845599,8
57412,3845600,62
57413,3845638,13
57414,3845755,33
57415,3845898,19
57416,3845961,839
57417,3845978,5
57418,3845784,6
57419,3845787,40
57420,3845811,17
57421,3845833,11
57422,3845857,6
57423,3845858,29
57424,3845882,40
57425,3845888,204
57426,3845905,152
57427,3845920,6
57428,3845927,9
57429,3845928,5
57430,3845929,9
57431,3845931,5
57432,3845933,17
57433,3845965,13
57434,3845968,31
57435,3846081,21
57436,3846121,28
57437,3846123,24
57438,3846153,26
57439,3846197,6
57440,3846212,381
57441,3846226,8
57442,3846250,11
57443,3846320,1069
57444,3846321,48
57445,3846339,5
57446,3846356,475
57447,3846358,279
57448,3846378,6
57449,3846389,151164
57450,3846440,43
57451,3846462,10
57452,3846505,14
57453,3846506,8
57454,3846518,217
57455,3846524,377
57456,3846542,8
57457,3846550,18
57458,3846554,23
57459,3846635,88
57460,3846658,5
57461,3846663,345
57462,3846681,13
57463,3846756,118
57464,3846781,19
57465,3846787,125
57466,3846821,8
57467,3846822,23
57468,3846829,8
57469,3846831,45
57470,3846848,374
57471,3846862,7
57472,3846991,309
57473,3847057,6
57474,3847098,16
57475,3847125,6
57476,3847149,18
57477,3847160,5
57478,3847193,5
57479,3847196,9
57480,3847202,33
57481,3847206,97
57482,3847212,417
57483,3847247,12
57484,3847277,2074
57485,3847281,43
57486,3847318,22
57487,3847353,54
57488,3847354,30
57489,3847379,41
57490,3847414,5
57491,3847418,5
57492,3847436,23
57493,3847517,9
57494,3847529,8
57495,3847572,6
57496,3847597,13
57497,3847616,55
57498,3847618,628
57499,3847664,6
57500,3847690,258
57501,3847717,17
57502,3847718,24
57503,3847750,49
57504,3847780,5
57505,3848004,12
57506,3848019,7
57507,3848034,52
57508,3848069,1275
57509,3848089,8
57510,3848133,12
57511,3848153,8
57512,3848191,6
57513,3848209,7
57514,3848289,6
57515,3848304,17
57516,3848306,13
57517,3848425,273
57518,3848435,17
57519,3848456,7
57520,3848476,6
57521,3848501,29
57522,3848512,18
57523,3848517,6
57524,3848571,541
57525,3848574,24
57526,3848634,11
57527,3848714,12
57528,3848747,9
57529,3848783,13
57530,3848778,15
57531,3848799,21
57532,3848835,52
57533,3848834,6
57534,3848849,48
57535,3848889,15
57536,3848891,8
57537,3848983,15
57538,3849000,9
57539,3849063,5
57540,3849113,11
57541,3849165,23
57542,3849166,5
57543,3849177,5
57544,3849179,11
57545,3849189,69103
57546,3849219,15
57547,3849231,9
57548,3849232,11
57549,3849234,19
57550,3849237,6
57551,3849246,13
57552,3849274,5
57553,3849279,18
57554,3849327,8
57555,3849342,62
57556,3849343,22
57557,3849584,27
57558,3849587,30
57559,3849645,65
57560,3849690,8
57561,3849692,5
57562,3849708,2180
57563,3849728,5
57564,3847901,512
57565,3847945,512
57566,3847954,12
57567,3848232,7
57568,3848235,146
57569,3848351,284
57570,3848414,387
57571,3848448,33
57572,3848657,10
57573,3848913,941
57574,3848929,20
57575,3848986,19
57576,3849062,5
57577,3849075,15
57578,3849109,21
57579,3849361,1498
57580,3849391,895
57581,3849392,5
57582,3849397,12
57583,3849415,8
57584,3849452,6
57585,3849455,6
57586,3849470,6
57587,3849474,9
57588,3849537,6
57589,3849557,5
57590,3849574,21505
57591,3849719,53
57592,3849737,5
57593,3857568,209
57594,3849757,864
57595,3849823,35
57596,3849825,893
57597,3849835,11
57598,3849859,13
57599,3850036,14
57600,3850062,354
57601,3850122,5
57602,3850161,358
57603,3850167,55
57604,3850168,18
57605,3850261,6
57606,3850286,23
57607,3850310,36
57608,3850317,15
57609,3850344,45
57610,3850352,10
57611,3850387,7
57612,3850423,8
57613,3850389,104
57614,3850397,12
57615,3850398,126
57616,3850401,32
57617,3850403,7
57618,3850414,163
57619,3850425,11
57620,3850429,14
57621,3850430,8
57622,3850447,16
57623,3850464,16
57624,3850478,12
57625,3850512,411
57626,3850516,5
57627,3850530,30
57628,3850538,6
57629,3850558,83
57630,3850570,1495
57631,3850574,221
57632,3850575,64
57633,3850625,61
57634,3850628,87
57635,3850634,49
57636,3850640,276
57637,3850653,6
57638,3850704,6
57639,3850715,25
57640,3850729,5
57641,3850736,5
57642,3850752,19
57643,3850817,6
57644,3850861,74
57645,3850903,5
57646,3850907,13
57647,3850925,111
57648,3850968,74
57649,3850974,56
57650,3850987,7
57651,3851036,18568
57652,3851045,20
57653,3851060,13
57654,3851104,11
57655,3851116,10
57656,3851138,9
57657,3851180,13
57658,3851181,22
57659,3851222,10
57660,3851278,1195
57661,3851283,6
57662,3851292,13
57663,3851297,5
57664,3851387,6
57665,3851406,1777
57666,3851350,8
57667,3851501,11
57668,3851503,5
57669,3851524,34
57670,3851574,50
57671,3851575,18
57672,3851583,6
57673,3851613,15
57674,3851734,45
57675,3851740,247
57676,3851774,493
57677,3851823,503
57678,3851830,571
57679,3851843,388
57680,3851865,10
57681,3851891,6
57682,3851743,269
57683,3851769,5
57684,3851787,7
57685,3851871,56
57686,3851874,33
57687,3851894,5203
57688,3851897,9509
57689,3851915,5
57690,3851937,6
57691,3852032,24
57692,3852039,16
57693,3852053,7
57694,3852086,6
57695,3852087,14
57696,3852100,15
57697,3852124,13193
57698,3852151,50
57699,3852155,9
57700,3852169,208
57701,3852187,30
57702,3852188,8
57703,3852200,542
57704,3852207,14
57705,3852211,7
57706,3852216,60
57707,3852221,386
57708,3852232,18
57709,3852233,6
57710,3852235,9
57711,3852237,803
57712,3852271,5
57713,3852343,25
57714,3852397,190
57715,3852401,6
57716,3852431,129
57717,3852435,12
57718,3852439,8
57719,3852471,26
57720,3852518,60
57721,3852526,16
57722,3852533,1344
57723,3852469,9
57724,3852540,129
57725,3852560,5
57726,3852584,132406
57727,3852585,13
57728,3852591,5
57729,3852597,9
57730,3852619,5
57731,3852703,15
57732,3852748,56
57733,3852741,41
57734,3852750,1441
57735,3852775,375
57736,3852778,8
57737,3852822,5
57738,3852842,15
57739,3852849,322
57740,3852852,20
57741,3852853,3591
57742,3852859,11
57743,3852887,20
57744,3852893,22
57745,3852896,207
57746,3852897,24
57747,3852902,17
57748,3852878,16
57749,3852879,5
57750,3852975,181
57751,3852980,6
57752,3853005,214
57753,3853007,45
57754,3853013,56
57755,3853037,13
57756,3853156,26
57757,3853160,17
57758,3853162,188
57759,3853181,104
57760,3853183,79
57761,3853186,20
57762,3853199,16
57763,3853205,11
57764,3853210,23
57765,3853251,1253
57766,3853252,6
57767,3853264,63
57768,3853267,5
57769,3853281,5
57770,3853341,14
57771,3853356,17
57772,3853365,6
57773,3853379,11
57774,3853416,8
57775,3853420,13
57776,3853435,6
57777,3853469,21
57778,3853470,7
57779,3853473,498
57780,3853493,10
57781,3853613,5
57782,3853639,15
57783,3853705,43
57784,3853721,8
57785,3853725,9
57786,3853734,120
57787,3853757,5
57788,3853776,92
57789,3853793,6
57790,3853811,21
57791,3853841,12
57792,3853842,119
57793,3853844,1050
57794,3853845,14
57795,3853850,18
57796,3853875,215
57797,3853896,18
57798,3853899,145
57799,3853946,12
57800,3853952,6
57801,3853971,9
57802,3854006,42
57803,3854010,55
57804,3854069,9
57805,3854102,1199
57806,3854111,22084
57807,3854114,37
57808,3854115,5
57809,3854139,56
57810,3854179,18
57811,3854203,11
57812,3854286,112
57813,3854317,776
57814,3854337,6
57815,3854344,320
57816,3854345,99
57817,3854200,58
57818,3854245,5
57819,3854451,49
57820,3854485,15
57821,3854489,9
